t_ms,state,x_cm,x_filt_cm,theta_deg,theta_cmd_deg,u_step_rate,fault_flags,x_ref_cm,sonar_age_ms,sonar_valid,sonar_miss_count,theta_cmd_unclamped_deg,theta_cmd_clamped_deg,theta_cmd_saturated,test_phase
24853,SAFE_DISABLED,9.1378,6.5715,-66.8839,0.0,0.0,1,0.0,5125,0,126,0.0,0.0,0,
24953,SAFE_DISABLED,9.1378,6.5715,-66.8571,0.0,0.0,1,0.0,5225,0,128,0.0,0.0,0,
25053,SAFE_DISABLED,9.1378,6.5715,-66.8828,0.0,0.0,1,0.0,5325,0,131,0.0,0.0,0,
25153,SAFE_DISABLED,9.1378,6.5715,-66.8608,0.0,0.0,1,0.0,5425,0,133,0.0,0.0,0,
25253,SAFE_DISABLED,9.1378,6.5715,-66.8705,0.0,0.0,1,0.0,5525,0,136,0.0,0.0,0,
25353,SAFE_DISABLED,9.1378,6.5715,-66.8458,0.0,0.0,1,0.0,5625,0,138,0.0,0.0,0,
25453,SAFE_DISABLED,9.1378,6.5715,-66.8755,0.0,0.0,1,0.0,5725,0,141,0.0,0.0,0,
25553,SAFE_DISABLED,9.1378,6.5715,-66.8923,0.0,0.0,1,0.0,5825,0,143,0.0,0.0,0,
25653,SAFE_DISABLED,9.1378,6.5715,-66.8624,0.0,0.0,1,0.0,5925,0,146,0.0,0.0,0,
25753,SAFE_DISABLED,9.1378,6.5715,-66.8444,0.0,0.0,1,0.0,6025,0,148,0.0,0.0,0,
27402,SAFE_DISABLED,9.1378,6.5715,-66.8791,0.0,0.0,1,0.0,7687,0,188,0.0,0.0,0,
27502,SAFE_DISABLED,9.1378,6.5715,-66.8473,0.0,0.0,1,0.0,7787,0,191,0.0,0.0,0,
27602,SAFE_DISABLED,9.1378,6.5715,-66.8608,0.0,0.0,1,0.0,7868,0,193,0.0,0.0,0,
27702,SAFE_DISABLED,9.1378,6.5715,-66.8442,0.0,0.0,1,0.0,7974,0,195,0.0,0.0,0,
27802,SAFE_DISABLED,9.1378,6.5715,-66.8414,0.0,0.0,1,0.0,8074,0,198,0.0,0.0,0,
27902,SAFE_DISABLED,9.1378,6.5715,-66.8673,0.0,0.0,1,0.0,8174,0,200,0.0,0.0,0,
28002,SAFE_DISABLED,9.1378,6.5715,-66.8453,0.0,0.0,1,0.0,8275,0,203,0.0,0.0,0,
28102,SAFE_DISABLED,9.1378,6.5715,-66.8479,0.0,0.0,1,0.0,8375,0,205,0.0,0.0,0,
28203,SAFE_DISABLED,9.1378,6.5715,-66.8684,0.0,0.0,1,0.0,8475,0,208,0.0,0.0,0,
28303,SAFE_DISABLED,9.1378,6.5715,-66.8455,0.0,0.0,1,0.0,8575,0,210,0.0,0.0,0,
28403,SAFE_DISABLED,9.1378,6.5715,-66.8479,0.0,0.0,1,0.0,8676,0,213,0.0,0.0,0,
28503,SAFE_DISABLED,9.1378,6.5715,-66.8549,0.0,0.0,1,0.0,8776,0,215,0.0,0.0,0,
28603,SAFE_DISABLED,9.1378,6.5715,-66.8432,0.0,0.0,1,0.0,8876,0,218,0.0,0.0,0,
28703,SAFE_DISABLED,9.1378,6.5715,-66.8597,0.0,0.0,1,0.0,8977,0,220,0.0,0.0,0,
28803,SAFE_DISABLED,9.1378,6.5715,-66.8625,0.0,0.0,1,0.0,9077,0,223,0.0,0.0,0,
28903,SAFE_DISABLED,9.1378,6.5715,-66.8445,0.0,0.0,1,0.0,9177,0,225,0.0,0.0,0,
29003,SAFE_DISABLED,9.1378,6.5715,-66.8414,0.0,0.0,1,0.0,9277,0,228,0.0,0.0,0,
29103,SAFE_DISABLED,9.1378,6.5715,-66.8409,0.0,0.0,1,0.0,9377,0,230,0.0,0.0,0,
29203,SAFE_DISABLED,9.1378,6.5715,-66.8472,0.0,0.0,1,0.0,9477,0,233,0.0,0.0,0,
29303,SAFE_DISABLED,9.1378,6.5715,-66.8419,0.0,0.0,1,0.0,9577,0,235,0.0,0.0,0,
29403,SAFE_DISABLED,9.1378,6.5715,-66.841,0.0,0.0,1,0.0,9677,0,238,0.0,0.0,0,
29503,SAFE_DISABLED,9.1378,6.5715,-66.8472,0.0,0.0,1,0.0,9777,0,240,0.0,0.0,0,
29603,SAFE_DISABLED,9.1378,6.5715,-66.8548,0.0,0.0,1,0.0,9877,0,243,0.0,0.0,0,
29703,SAFE_DISABLED,9.1378,6.5715,-66.8695,0.0,0.0,1,0.0,9977,0,245,0.0,0.0,0,
29803,SAFE_DISABLED,9.1378,6.5715,-66.8547,0.0,0.0,1,0.0,10077,0,248,0.0,0.0,0,
29903,SAFE_DISABLED,9.1378,6.5715,-66.8432,0.0,0.0,1,0.0,10177,0,250,0.0,0.0,0,
30003,SAFE_DISABLED,9.1378,6.5715,-66.8412,0.0,0.0,1,0.0,10277,0,253,0.0,0.0,0,
30103,SAFE_DISABLED,9.1378,6.5715,-66.8409,0.0,0.0,1,0.0,10377,0,255,0.0,0.0,0,
30203,SAFE_DISABLED,9.1378,6.5715,-66.8408,0.0,0.0,1,0.0,10477,0,258,0.0,0.0,0,
30303,SAFE_DISABLED,9.1378,6.5715,-66.8408,0.0,0.0,1,0.0,10577,0,260,0.0,0.0,0,
30403,SAFE_DISABLED,9.1378,6.5715,-66.8408,0.0,0.0,1,0.0,10677,0,263,0.0,0.0,0,
30503,SAFE_DISABLED,9.1378,6.5715,-66.8408,0.0,0.0,1,0.0,10777,0,265,0.0,0.0,0,
30603,SAFE_DISABLED,9.1378,6.5715,-66.8408,0.0,0.0,1,0.0,10877,0,268,0.0,0.0,0,
30703,SAFE_DISABLED,9.1378,6.5715,-66.8408,0.0,0.0,1,0.0,10977,0,270,0.0,0.0,0,
30803,SAFE_DISABLED,9.1378,6.5715,-66.8408,0.0,0.0,1,0.0,11077,0,273,0.0,0.0,0,
30903,SAFE_DISABLED,9.1378,6.5715,-66.8408,0.0,0.0,1,0.0,11177,0,275,0.0,0.0,0,
31003,SAFE_DISABLED,9.1378,6.5715,-66.8408,0.0,0.0,1,0.0,11277,0,278,0.0,0.0,0,
31104,SAFE_DISABLED,9.1378,6.5715,-66.8408,0.0,0.0,1,0.0,11377,0,280,0.0,0.0,0,
31204,SAFE_DISABLED,9.1378,6.5715,-66.8408,0.0,0.0,1,0.0,11477,0,283,0.0,0.0,0,
31304,SAFE_DISABLED,9.1378,6.5715,-66.8408,0.0,0.0,1,0.0,11577,0,285,0.0,0.0,0,
31404,SAFE_DISABLED,9.1378,6.5715,-66.8408,0.0,0.0,1,0.0,11677,0,288,0.0,0.0,0,
31504,SAFE_DISABLED,9.1378,6.5715,-66.8408,0.0,0.0,1,0.0,11777,0,290,0.0,0.0,0,
31604,SAFE_DISABLED,9.1378,6.5715,-66.8408,0.0,0.0,1,0.0,11877,0,293,0.0,0.0,0,
31704,SAFE_DISABLED,9.1378,6.5715,-66.8408,0.0,0.0,1,0.0,11977,0,295,0.0,0.0,0,
31804,SAFE_DISABLED,9.1378,6.5715,-66.8408,0.0,0.0,1,0.0,12077,0,298,0.0,0.0,0,
31904,SAFE_DISABLED,9.1378,6.5715,-66.8145,0.0,0.0,1,0.0,12177,0,300,0.0,0.0,0,
32004,SAFE_DISABLED,9.1378,6.5715,-66.7633,0.0,0.0,1,0.0,12277,0,303,0.0,0.0,0,
32104,SAFE_DISABLED,9.1378,6.5715,-66.783,0.0,0.0,1,0.0,12377,0,305,0.0,0.0,0,
32204,SAFE_DISABLED,9.1378,6.5715,-66.8311,0.0,0.0,1,0.0,12477,0,308,0.0,0.0,0,
32304,SAFE_DISABLED,9.1378,6.5715,-66.7944,0.0,0.0,1,0.0,12577,0,310,0.0,0.0,0,
32404,SAFE_DISABLED,9.1378,6.5715,-66.833,0.0,0.0,1,0.0,12677,0,313,0.0,0.0,0,
32504,SAFE_DISABLED,9.1378,6.5715,-66.7928,0.0,0.0,1,0.0,12777,0,315,0.0,0.0,0,
32604,SAFE_DISABLED,9.1378,6.5715,-66.7935,0.0,0.0,1,0.0,12877,0,318,0.0,0.0,0,
32704,SAFE_DISABLED,9.1378,6.5715,-66.7661,0.0,0.0,1,0.0,12977,0,320,0.0,0.0,0,
32804,SAFE_DISABLED,9.1378,6.5715,-66.7551,0.0,0.0,1,0.0,13077,0,323,0.0,0.0,0,
32904,SAFE_DISABLED,9.1378,6.5715,-66.7533,0.0,0.0,1,0.0,13177,0,325,0.0,0.0,0,
33004,SAFE_DISABLED,9.1378,6.5715,-66.753,0.0,0.0,1,0.0,13277,0,328,0.0,0.0,0,
33104,SAFE_DISABLED,9.1378,6.5715,-66.7529,0.0,0.0,1,0.0,13377,0,330,0.0,0.0,0,
33204,SAFE_DISABLED,9.1378,6.5715,-66.7529,0.0,0.0,1,0.0,13477,0,333,0.0,0.0,0,
33304,SAFE_DISABLED,9.1378,6.5715,-66.7529,0.0,0.0,1,0.0,13577,0,334,0.0,0.0,0,
33404,SAFE_DISABLED,11.6994,9.1867,-66.7529,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
33504,SAFE_DISABLED,11.6994,10.8376,-66.7529,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
33604,SAFE_DISABLED,11.6994,11.2771,-66.7529,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
33704,SAFE_DISABLED,11.6994,11.5545,-66.7529,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
33804,SAFE_DISABLED,11.6994,11.6284,-66.7529,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
33904,SAFE_DISABLED,11.6994,11.6751,-66.7529,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
34004,SAFE_DISABLED,11.6994,11.6875,-66.7529,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
34104,SAFE_DISABLED,11.6994,11.6953,-66.7529,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
34204,SAFE_DISABLED,11.6994,11.6974,-66.7529,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
34304,SAFE_DISABLED,11.6994,11.6987,-66.7529,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
34404,SAFE_DISABLED,11.6994,11.6991,-66.7529,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
34504,SAFE_DISABLED,11.6994,11.6993,-66.7529,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,
34604,SAFE_DISABLED,11.6994,11.6993,-66.7529,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
34704,SAFE_DISABLED,11.6994,11.6994,-66.7529,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
34804,SAFE_DISABLED,11.6994,11.6994,-66.7529,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
34904,SAFE_DISABLED,11.6994,11.6994,-66.7529,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
35004,SAFE_DISABLED,11.768,11.72,-66.7529,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
35104,SAFE_DISABLED,11.6994,11.7309,-66.7529,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,
35606,SAFE_DISABLED,11.6994,11.7031,28.7402,0.0,0.0,0,0.0,53,1,0,0.0,0.0,0,
35706,SAFE_DISABLED,8.7107,8.7126,28.7402,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,
35806,SAFE_DISABLED,8.7107,8.7114,28.7402,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,
35906,SAFE_DISABLED,8.7793,8.746,28.7402,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
36006,SAFE_DISABLED,8.7793,8.7679,28.7402,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
36106,SAFE_DISABLED,8.7793,8.7737,28.7402,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,
36206,SAFE_DISABLED,8.7793,8.7774,28.7402,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,
36306,SAFE_DISABLED,8.7793,8.7784,28.7402,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
36406,SAFE_DISABLED,8.7793,8.779,28.7402,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,
36506,SAFE_DISABLED,8.7793,8.7792,28.7402,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,
36606,SAFE_DISABLED,8.7793,8.7793,28.7402,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
36706,SAFE_DISABLED,8.7793,8.7793,28.7402,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
36806,SAFE_DISABLED,8.7107,8.7588,28.7402,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
36907,SAFE_DISABLED,8.7107,8.7343,28.7402,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
37007,SAFE_DISABLED,8.7107,8.7188,28.7402,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
37107,SAFE_DISABLED,8.7107,8.7147,28.7402,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
37207,SAFE_DISABLED,8.7793,8.7471,28.7402,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
37307,SAFE_DISABLED,8.7793,8.7635,28.7402,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
37407,SAFE_DISABLED,8.7793,8.7739,28.7402,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
37507,SAFE_DISABLED,8.7793,8.7767,28.7402,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
37607,SAFE_DISABLED,8.7793,8.7784,28.7402,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
37707,SAFE_DISABLED,8.7793,8.7789,28.7402,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
37807,SAFE_DISABLED,8.7793,8.7792,28.7402,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
37907,SAFE_DISABLED,8.7793,8.7793,28.7402,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
38007,SAFE_DISABLED,8.7793,8.7793,28.7402,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
38107,SAFE_DISABLED,8.7793,8.7793,28.7402,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
38207,SAFE_DISABLED,8.7793,8.7793,28.7402,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
38307,SAFE_DISABLED,8.7107,8.7444,28.7402,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
38407,SAFE_DISABLED,8.7107,8.7223,28.7402,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
38507,SAFE_DISABLED,8.7107,8.7164,28.7402,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
38607,SAFE_DISABLED,8.7107,8.7127,28.7402,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
38707,SAFE_DISABLED,8.7107,8.7117,28.7402,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
38807,SAFE_DISABLED,8.7107,8.7111,28.7402,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
38907,SAFE_DISABLED,8.7793,8.7459,28.7402,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
39007,SAFE_DISABLED,8.7793,8.7679,28.7402,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
39107,SAFE_DISABLED,8.7793,8.7737,28.7402,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
39207,SAFE_DISABLED,8.7793,8.7774,28.7402,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
39307,SAFE_DISABLED,8.7793,8.7784,28.7402,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
39407,SAFE_DISABLED,8.7793,8.779,28.7402,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
39507,SAFE_DISABLED,8.7793,8.7792,28.7402,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
39607,SAFE_DISABLED,8.7793,8.7793,28.7402,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
39707,SAFE_DISABLED,8.7793,8.7793,28.7402,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
39808,SAFE_DISABLED,8.7793,8.7793,28.7402,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
39908,SAFE_DISABLED,8.7793,8.7793,28.7402,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
40008,SAFE_DISABLED,8.7793,8.7793,28.7402,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
40108,SAFE_DISABLED,8.7793,8.7793,28.7402,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
40208,SAFE_DISABLED,8.7793,8.7793,28.7402,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
40308,SAFE_DISABLED,8.7793,8.7793,28.7402,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,
40408,SAFE_DISABLED,8.7793,8.7793,28.7402,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
40508,SAFE_DISABLED,8.7793,8.7793,28.7402,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
40608,SAFE_DISABLED,8.7793,8.7793,28.7402,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
40708,SAFE_DISABLED,8.7793,8.7793,28.7402,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
40808,SAFE_DISABLED,8.7793,8.7793,28.7402,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
40908,SAFE_DISABLED,8.7793,8.7793,28.7402,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
41008,SAFE_DISABLED,8.7793,8.7793,28.7402,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
41108,SAFE_DISABLED,8.7793,8.7793,28.7402,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
41208,SAFE_DISABLED,8.7793,8.7793,28.7402,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
41308,SAFE_DISABLED,8.7107,8.7588,28.7402,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
41408,SAFE_DISABLED,8.7107,8.7517,28.7402,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,
41508,SAFE_DISABLED,8.7793,8.7514,28.7402,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
41608,SAFE_DISABLED,8.7793,8.7698,28.7402,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
41708,SAFE_DISABLED,8.7793,8.7746,28.7402,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
41808,SAFE_DISABLED,8.7793,8.7777,28.7402,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
41908,SAFE_DISABLED,8.7793,8.7786,28.7402,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
42008,SAFE_DISABLED,8.7793,8.7791,28.7402,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,
42108,SAFE_DISABLED,8.7793,8.7792,28.7402,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
42208,SAFE_DISABLED,8.7793,8.7793,28.7402,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
42308,SAFE_DISABLED,8.7793,8.7793,28.7402,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
42408,SAFE_DISABLED,8.7793,8.7793,28.7402,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
42508,SAFE_DISABLED,8.7107,8.7588,28.7402,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
42608,SAFE_DISABLED,8.7793,8.7622,28.7402,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,
42708,SAFE_DISABLED,8.7793,8.7709,28.7402,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
42808,SAFE_DISABLED,8.7793,8.7765,28.7402,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
42908,SAFE_DISABLED,8.7793,8.7779,28.7402,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
43008,SAFE_DISABLED,8.7793,8.7789,28.7402,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
43108,SAFE_DISABLED,8.7793,8.7791,28.7402,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
43208,SAFE_DISABLED,8.7793,8.7793,28.7402,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,
43308,SAFE_DISABLED,8.7793,8.7793,28.7402,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
43408,SAFE_DISABLED,8.7793,8.7793,28.7402,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
43508,SAFE_DISABLED,8.7793,8.7793,28.7402,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
43608,SAFE_DISABLED,8.7793,8.7793,28.7402,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,
43708,SAFE_DISABLED,8.7793,8.7793,28.7402,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
43808,SAFE_DISABLED,8.7107,8.7588,28.7402,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,
43908,SAFE_DISABLED,8.7107,8.7487,28.7402,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
44008,SAFE_DISABLED,8.3677,8.6209,28.7402,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
44108,SAFE_DISABLED,8.3677,8.4918,28.7218,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,
44208,SAFE_DISABLED,8.3677,8.4103,28.6267,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,
44308,SAFE_DISABLED,8.3677,8.3886,26.3102,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
44408,SAFE_DISABLED,8.6421,8.5552,20.7526,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,
44508,SAFE_DISABLED,8.6421,8.5995,14.6798,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
44608,SAFE_DISABLED,8.7107,8.6625,6.633,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,
44708,SAFE_DISABLED,8.7107,8.6871,0.2073,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
44808,SAFE_DISABLED,8.7107,8.7026,-4.1106,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,
44908,SAFE_DISABLED,8.7107,8.7068,-6.0266,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
45008,SAFE_DISABLED,8.7107,8.7094,-6.4764,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,
45108,SAFE_DISABLED,8.7107,8.7101,-8.9012,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
45208,SAFE_DISABLED,8.7107,8.7105,-10.0246,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,
45308,SAFE_DISABLED,8.7107,8.7106,-10.1666,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
45408,SAFE_DISABLED,8.7107,8.7107,-10.1905,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,
45508,SAFE_DISABLED,8.7107,8.7107,-10.3254,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
45608,SAFE_DISABLED,8.7107,8.7107,-10.3634,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,
45708,SAFE_DISABLED,8.7107,8.7107,-10.3698,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
45808,SAFE_DISABLED,8.7107,8.7107,-10.3709,0.0,0.0,0,0.0,10,1,0,0.0,0.0,0,
45908,SAFE_DISABLED,8.7107,8.7107,-10.3711,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
46008,SAFE_DISABLED,8.7107,8.7107,-10.3711,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,
46108,SAFE_DISABLED,8.7107,8.7107,-10.3711,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
46208,SAFE_DISABLED,8.7107,8.7208,-10.3711,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,
46308,SAFE_DISABLED,8.7793,8.7363,-10.3711,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
46408,SAFE_DISABLED,8.7793,8.7646,-10.3711,0.0,0.0,0,0.0,10,1,0,0.0,0.0,0,
46508,SAFE_DISABLED,8.7107,8.7371,-10.3711,0.0,0.0,0,0.0,30,1,0,0.0,0.0,0,
46608,SAFE_DISABLED,8.7107,8.7198,-10.3711,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,
46708,SAFE_DISABLED,8.7107,8.7152,-10.3711,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
46808,SAFE_DISABLED,8.7107,8.7123,-10.3711,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,
46908,SAFE_DISABLED,8.7107,8.7115,-10.3711,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
47008,SAFE_DISABLED,8.7107,8.711,-10.3711,0.0,0.0,0,0.0,10,1,0,0.0,0.0,0,
47108,SAFE_DISABLED,8.7107,8.7109,-10.3711,0.0,0.0,0,0.0,30,1,0,0.0,0.0,0,
47208,SAFE_DISABLED,8.7107,8.7108,-10.3711,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,
47308,SAFE_DISABLED,8.7107,8.7108,-10.3711,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
47408,SAFE_DISABLED,8.7107,8.7108,-10.3711,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,
47508,SAFE_DISABLED,8.7107,8.7107,-10.3711,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
47608,SAFE_DISABLED,8.7107,8.7107,-10.3711,0.0,0.0,0,0.0,10,1,0,0.0,0.0,0,
47708,SAFE_DISABLED,8.7107,8.7107,-10.3711,0.0,0.0,0,0.0,30,1,0,0.0,0.0,0,
47808,SAFE_DISABLED,8.7793,8.7457,-10.3711,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,
47908,SAFE_DISABLED,8.7793,8.7629,-10.3711,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
48008,SAFE_DISABLED,8.7107,8.7286,-10.3711,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,
48108,SAFE_DISABLED,8.7793,8.7545,-10.3711,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
48208,SAFE_DISABLED,8.7793,8.7708,-10.3711,0.0,0.0,0,0.0,10,1,0,0.0,0.0,0,
48308,SAFE_DISABLED,8.7107,8.7402,-10.3711,0.0,0.0,0,0.0,30,1,0,0.0,0.0,0,
48408,SAFE_DISABLED,8.7107,8.7208,-10.3711,0.0,0.0,0,0.0,10,1,0,0.0,0.0,0,
48508,SAFE_DISABLED,8.7107,8.7301,-10.3711,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
48608,SAFE_DISABLED,8.7107,8.7174,-10.3711,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,
48708,SAFE_DISABLED,8.7107,8.714,-10.3711,0.0,0.0,0,0.0,30,1,0,0.0,0.0,0,
48808,SAFE_DISABLED,8.7107,8.7119,-10.3711,0.0,0.0,0,0.0,10,1,0,0.0,0.0,0,
48908,SAFE_DISABLED,8.7107,8.7257,-10.3711,0.0,0.0,0,0.0,30,1,0,0.0,0.0,0,
49008,SAFE_DISABLED,8.7107,8.7159,-10.3711,0.0,0.0,0,0.0,10,1,0,0.0,0.0,0,
49108,SAFE_DISABLED,8.7107,8.7133,-10.3711,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,
49208,SAFE_DISABLED,8.7107,8.7116,-10.3711,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,
49308,SAFE_DISABLED,8.7107,8.7112,-10.3711,0.0,0.0,0,0.0,30,1,0,0.0,0.0,0,
49408,SAFE_DISABLED,8.7793,8.7315,-10.3711,0.0,0.0,0,0.0,10,1,0,0.0,0.0,0,
