t_s,x_m,x_hat_m,d_meas_m,theta_deg,theta_hat_deg,phi_deg,phi_cmd_deg
5.104253544620517280e-01,4.137520033360418681e-02,4.137520033360420069e-02,2.413752003336042118e-01,5.637996159443146915e+00,2.994005205341419895e+00,2.994005205341419895e+00,4.000000000000000000e+00
5.112593828190158396e-01,4.152744361113301641e-02,4.152744361113303029e-02,2.415274436111330414e-01,5.655786324333020865e+00,3.004438577070529082e+00,3.004438577070529082e+00,4.000000000000000000e+00
5.120934111759799512e-01,4.168005964496252630e-02,4.168005964496251936e-02,2.416800596449625305e-01,5.673544190685952060e+00,3.014763741537460184e+00,3.014763741537460184e+00,4.000000000000000000e+00
5.129274395329440628e-01,4.183305010418989639e-02,4.183305010418988945e-02,2.418330501041899006e-01,5.691267864073157767e+00,3.024981821345307686e+00,3.024981821345307686e+00,4.000000000000000000e+00
5.137614678899082854e-01,4.198641664295062192e-02,4.198641664295060805e-02,2.419864166429506191e-01,5.708955491584043251e+00,3.035093927500004618e+00,3.035093927500004618e+00,4.000000000000000000e+00
5.145954962468723970e-01,4.214016090041845797e-02,4.214016090041844409e-02,2.421401609004184552e-01,5.726605261826191118e+00,3.045101159410319447e+00,3.045101159410319447e+00,4.000000000000000000e+00
5.154295246038365086e-01,4.229428450080550961e-02,4.229428450080552349e-02,2.422942845008055346e-01,5.744215404924202240e+00,3.055004604888150954e+00,3.055004604888150954e+00,4.000000000000000000e+00
5.162635529608006202e-01,4.244878905373283828e-02,4.244878905373283828e-02,2.424487890537328494e-01,5.761784187617071673e+00,3.064805341088188584e+00,3.064805341088188584e+00,4.000000000000000000e+00
5.170975813177647318e-01,4.260367615508155875e-02,4.260367615508156569e-02,2.426036761550815768e-01,5.779309917181185696e+00,3.074504432884110461e+00,3.074504432884110461e+00,4.000000000000000000e+00
5.179316096747289544e-01,4.275894738573041143e-02,4.275894738573041143e-02,2.427589473857304225e-01,5.796790943672409213e+00,3.084102933285823855e+00,3.084102933285823855e+00,4.000000000000000000e+00
5.187656380316930660e-01,4.291460431121877500e-02,4.291460431121876806e-02,2.429146043112187792e-01,5.814225655049985342e+00,3.093601884915347711e+00,3.093601884915347711e+00,4.000000000000000000e+00
5.195996663886571776e-01,4.307064848174679828e-02,4.307064848174679828e-02,2.430706484817468094e-01,5.831612477176557618e+00,3.103002320006817971e+00,3.103002320006817971e+00,4.000000000000000000e+00
5.204336947456212892e-01,4.322708143217530302e-02,4.322708143217529608e-02,2.432270814321753072e-01,5.848949873818156675e+00,3.112305260406485363e+00,3.112305260406485363e+00,4.000000000000000000e+00
5.212677231025855118e-01,4.338390468202582562e-02,4.338390468202582562e-02,2.433839046820258367e-01,5.866236346644202904e+00,3.121511717572716282e+00,3.121511717572716282e+00,4.000000000000000000e+00
5.221017514595496234e-01,4.354111973548055459e-02,4.354111973548055459e-02,2.435411197354805657e-01,5.883470435227502016e+00,3.130622692575986576e+00,3.130622692575986576e+00,4.000000000000000000e+00
5.229357798165137350e-01,4.369872808138243470e-02,4.369872808138242082e-02,2.436987280813824319e-01,5.900650717044256588e+00,3.139639176098891760e+00,3.139639176098891760e+00,4.000000000000000000e+00
5.237698081734778466e-01,4.385673119323509062e-02,4.385673119323507674e-02,2.438567311932350878e-01,5.917775807474054517e+00,3.148562148436141239e+00,3.148562148436141239e+00,4.000000000000000000e+00
5.246038365304420692e-01,4.401513052922852165e-02,4.401513052922850777e-02,2.440151305292285189e-01,5.934844359545197179e+00,3.157392579544922473e+00,3.157392579544922473e+00,4.000000000000000000e+00
5.254378648874061808e-01,4.417392753339544759e-02,4.417392753339544065e-02,2.441739275333954517e-01,5.951855056254534482e+00,3.166131430287472348e+00,3.166131430287472348e+00,4.000000000000000000e+00
5.262718932443702924e-01,4.433312363496431235e-02,4.433312363496430542e-02,2.443331236349643165e-01,5.968806622484371438e+00,3.174779649688223238e+00,3.174779649688223238e+00,4.000000000000000000e+00
5.271059216013344040e-01,4.449272024772544382e-02,4.449272024772543688e-02,2.444927202477254480e-01,5.985697821059265067e+00,3.183338176474874714e+00,3.183338176474874714e+00,4.000000000000000000e+00
5.279399499582985156e-01,4.465271877032433306e-02,4.465271877032434000e-02,2.446527187703243511e-01,6.002527447965114504e+00,3.191807940161365043e+00,3.191807940161365043e+00,4.000000000000000000e+00
5.287739783152627382e-01,4.481312058626172462e-02,4.481312058626171768e-02,2.448131205862617288e-01,6.019294332349153898e+00,3.200189861047870288e+00,3.200189861047870288e+00,4.000000000000000000e+00
5.296080066722268498e-01,4.497392706389349154e-02,4.497392706389349848e-02,2.449739270638935096e-01,6.035997336519951517e+00,3.208484850220800322e+00,3.208484850220800322e+00,4.000000000000000000e+00
5.304420350291909614e-01,4.513513955643078113e-02,4.513513955643078113e-02,2.451351395564307922e-01,6.052635355947421303e+00,3.216693809552806371e+00,3.216693809552806371e+00,4.000000000000000000e+00
5.312760633861550730e-01,4.529675940193990391e-02,4.529675940193989003e-02,2.452967594019399011e-01,6.069207319262810429e+00,3.224817631702776133e+00,3.224817631702776133e+00,4.000000000000000000e+00
5.321100917431192956e-01,4.545878792334242385e-02,4.545878792334243079e-02,2.454587879233424419e-01,6.085712188258709965e+00,3.232857200115835994e+00,3.232857200115835994e+00,4.000000000000000000e+00
5.329441201000834072e-01,4.562122642841501957e-02,4.562122642841501263e-02,2.456212264284150237e-01,6.102148957889037995e+00,3.240813389023346147e+00,3.240813389023346147e+00,4.000000000000000000e+00
5.337781484570475188e-01,4.578407620978965781e-02,4.578407620978966475e-02,2.457840762097896758e-01,6.118516656269060938e+00,3.248687063442908141e+00,3.248687063442908141e+00,4.000000000000000000e+00
5.346121768140116304e-01,4.594733854515149069e-02,4.594733854515148375e-02,2.459473385451514948e-01,6.134814343456481467e+00,3.256479079392935461e+00,3.256479079392935461e+00,4.000000000000000000e+00
5.354462051709757420e-01,4.611101469924102497e-02,4.611101469924103191e-02,2.461110146992410430e-01,6.151041101993827809e+00,3.264190285266850733e+00,3.264190285266850733e+00,4.000000000000000000e+00
5.362802335279399646e-01,4.627510592084005392e-02,4.627510592084005392e-02,2.462751059208400650e-01,6.167196057768476791e+00,3.271821517947233193e+00,3.271821517947233193e+00,4.000000000000000000e+00
5.371142618849040762e-01,4.643961344371574929e-02,4.643961344371574929e-02,2.464396134437157604e-01,6.183278368458423380e+00,3.279373605444529272e+00,3.279373605444529272e+00,4.000000000000000000e+00
5.379482902418681878e-01,4.660453848719967040e-02,4.660453848719967040e-02,2.466045384871996815e-01,6.199287219305786856e+00,3.286847367709863743e+00,3.286847367709863743e+00,4.000000000000000000e+00
5.387823185988322994e-01,4.676988225618770173e-02,4.676988225618769479e-02,2.467698822561877059e-01,6.215221823116790389e+00,3.294243616635029959e+00,3.294243616635029959e+00,4.000000000000000000e+00
5.396163469557965220e-01,4.693564594114009447e-02,4.693564594114008059e-02,2.469356459411400917e-01,6.231081420261778803e+00,3.301563156052498282e+00,3.301563156052498282e+00,4.000000000000000000e+00
5.404503753127606336e-01,4.710183071808134170e-02,4.710183071808132782e-02,2.471018307180813389e-01,6.246865278675199917e+00,3.308806781735407210e+00,3.308806781735407210e+00,4.000000000000000000e+00
5.412844036697247452e-01,4.726843774860037956e-02,4.726843774860037262e-02,2.472684377486003837e-01,6.262572693855623207e+00,3.315975281397572250e+00,3.315975281397572250e+00,4.000000000000000000e+00
5.421184320266888568e-01,4.743546817985042074e-02,4.743546817985042074e-02,2.474354681798504318e-01,6.278202988865727363e+00,3.323069434693481039e+00,3.323069434693481039e+00,4.000000000000000000e+00
5.429524603836529684e-01,4.760292314454905166e-02,4.760292314454905860e-02,2.476029231445490697e-01,6.293755514332304735e+00,3.330090013218293787e+00,3.330090013218293787e+00,4.000000000000000000e+00
5.437864887406171910e-01,4.777080376097818382e-02,4.777080376097819769e-02,2.477708037609782088e-01,6.309229648446262217e+00,3.337037780507845053e+00,3.337037780507845053e+00,4.000000000000000000e+00
5.446205170975813026e-01,4.793911113298403304e-02,4.793911113298404691e-02,2.479391111329840580e-01,6.324624796962615925e+00,3.343913492038638857e+00,3.343913492038638857e+00,4.000000000000000000e+00
5.454545454545454142e-01,4.810784634998884618e-02,4.810784634998885312e-02,2.481078463499888642e-01,6.339940393140752306e+00,3.350717895238271904e+00,3.350717895238271904e+00,4.000000000000000000e+00
5.462885738115095258e-01,4.827701049026603131e-02,4.827701049026603131e-02,2.482770104902660424e-01,6.355175882470195603e+00,3.357451732002662226e+00,3.357451732002662226e+00,4.000000000000000000e+00
5.471226021684737484e-01,4.844660461695941139e-02,4.844660461695940445e-02,2.484466046169594156e-01,6.370330746841166736e+00,3.364115734137643976e+00,3.364115734137643976e+00,4.000000000000000000e+00
5.479566305254378600e-01,4.861662977712276346e-02,4.861662977712277733e-02,2.486166297771227884e-01,6.385404505225937832e+00,3.370710623681877571e+00,3.370710623681877571e+00,4.000000000000000000e+00
5.487906588824019716e-01,4.878708700459052916e-02,4.878708700459052916e-02,2.487870870045905403e-01,6.400396697785132538e+00,3.377237115796277056e+00,3.377237115796277056e+00,4.000000000000000000e+00
5.496246872393660832e-01,4.895797731997773156e-02,4.895797731997772462e-02,2.489579773199777357e-01,6.415306885867715359e+00,3.383695918764006993e+00,3.383695918764006993e+00,4.000000000000000000e+00
5.504587155963303058e-01,4.912930173068005835e-02,4.912930173068005835e-02,2.491293017306800694e-01,6.430134652011000540e+00,3.390087733990483798e+00,3.390087733990483798e+00,4.000000000000000000e+00
5.512927439532944174e-01,4.930106123087372311e-02,4.930106123087371617e-02,2.493010612308737273e-01,6.444879599940636972e+00,3.396413256003370851e+00,3.396413256003370851e+00,4.000000000000000000e+00
5.521267723102585290e-01,4.947325680151562488e-02,4.947325680151562488e-02,2.494732568015156360e-01,6.459541354570625948e+00,3.402673172452587380e+00,3.402673172452587380e+00,4.000000000000000000e+00
5.529608006672226406e-01,4.964588941034325104e-02,4.964588941034325797e-02,2.496458894103432691e-01,6.474119562003311401e+00,3.408868164110300913e+00,3.408868164110300913e+00,4.000000000000000000e+00
5.537948290241867522e-01,4.981896001187470502e-02,4.981896001187469114e-02,2.498189600118747022e-01,6.488613889529379897e+00,3.414998904870931273e+00,3.414998904870931273e+00,4.000000000000000000e+00
5.546288573811509748e-01,4.999246954740874105e-02,4.999246954740874105e-02,2.499924695474087522e-01,6.503024025627865967e+00,3.421066061751148801e+00,3.421066061751148801e+00,4.000000000000000000e+00
5.554628857381150864e-01,5.016641894502463228e-02,5.016641894502466004e-02,2.501664189450246711e-01,6.517349679966142340e+00,3.427070294889873026e+00,3.427070294889873026e+00,4.000000000000000000e+00
5.562969140950791980e-01,5.034080911958234428e-02,5.034080911958233040e-02,2.503408091195823415e-01,6.531590583399929706e+00,3.433012257548277102e+00,3.433012257548277102e+00,4.000000000000000000e+00
5.571309424520433096e-01,5.051564097272244480e-02,5.051564097272243092e-02,2.505156409727224420e-01,6.545746487973294947e+00,3.438892596109784261e+00,3.438892596109784261e+00,4.000000000000000000e+00
5.579649708090075322e-01,5.069091539286613157e-02,5.069091539286613157e-02,2.506909153928661427e-01,6.559817166918648468e+00,3.444711950080069141e+00,3.444711950080069141e+00,4.000000000000000000e+00
5.587989991659716438e-01,5.086663325522254586e-02,5.086663325522255974e-02,2.508666332552225708e-01,6.573802414636318758e+00,3.450470952089790266e+00,3.450470952089790266e+00,4.000000000000000000e+00
5.596330275229357554e-01,5.104279542580891088e-02,5.104279542580891782e-02,2.510427954258089289e-01,6.587702036890429547e+00,3.456170229067707655e+00,3.456170229067707655e+00,4.000000000000000000e+00
5.604670558798998670e-01,5.121940275695114481e-02,5.121940275695113787e-02,2.512194027569511490e-01,6.601515865969196817e+00,3.461810399918897829e+00,3.461810399918897829e+00,4.000000000000000000e+00
5.613010842368639786e-01,5.139645608559578749e-02,5.139645608559578749e-02,2.513964560855957986e-01,6.615243760816610141e+00,3.467392076037198123e+00,3.467392076037198123e+00,4.000000000000000000e+00
5.621351125938282012e-01,5.157395623698510928e-02,5.157395623698513010e-02,2.515739562369851412e-01,6.628885595737155079e+00,3.472915862952940191e+00,3.472915862952940191e+00,4.000000000000000000e+00
5.629691409507923128e-01,5.175190402465697920e-02,5.175190402465695838e-02,2.517519040246569695e-01,6.642441260395806957e+00,3.478382360332948675e+00,3.478382360332948675e+00,4.000000000000000000e+00
5.638031693077564244e-01,5.193030025044504533e-02,5.193030025044503839e-02,2.519303002504450495e-01,6.655910659818044195e+00,3.483792161980544755e+00,3.483792161980544755e+00,4.000000000000000000e+00
5.646371976647205360e-01,5.210914570447861688e-02,5.210914570447860994e-02,2.521091457044786210e-01,6.669293714389839423e+00,3.489145855835541710e+00,3.489145855835541710e+00,4.000000000000000000e+00
5.654712260216847586e-01,5.228844116518271967e-02,5.228844116518271967e-02,2.522884411651827308e-01,6.682590359857663920e+00,3.494444023974249802e+00,3.494444023974249802e+00,4.000000000000000000e+00
5.663052543786488702e-01,5.246818739927799208e-02,5.246818739927799902e-02,2.524681873992780101e-01,6.695800547328479624e+00,3.499687242609470506e+00,3.499687242609470506e+00,4.000000000000000000e+00
5.671392827356129818e-01,5.264838516178085154e-02,5.264838516178083072e-02,2.526483851617808418e-01,6.708924243269747123e+00,3.504876082090501388e+00,3.504876082090501388e+00,4.000000000000000000e+00
5.679733110925770934e-01,5.282903519600334885e-02,5.282903519600334885e-02,2.528290351960033600e-01,6.721961429509425656e+00,3.510011106903133893e+00,3.510011106903133893e+00,4.000000000000000000e+00
5.688073394495413160e-01,5.301013823355328614e-02,5.301013823355327226e-02,2.530101382335532834e-01,6.734912103235969560e+00,3.515092875669655115e+00,3.515092875669655115e+00,4.000000000000000000e+00
5.696413678065054276e-01,5.319169499433406417e-02,5.319169499433407111e-02,2.531916949943340822e-01,6.747776276998326495e+00,3.520121941148843359e+00,3.520121941148843359e+00,4.000000000000000000e+00
5.704753961634695392e-01,5.337370618654484894e-02,5.337370618654485588e-02,2.533737061865448670e-01,6.760553978705943656e+00,3.525098850235973469e+00,3.525098850235973469e+00,4.000000000000000000e+00
5.713094245204336508e-01,5.355617250668431861e-02,5.355617250668431861e-02,2.535561725066843297e-01,6.773245251618776663e+00,3.530024143964470618e+00,3.530024143964470618e+00,4.000000000000000000e+00
5.721434528773977624e-01,5.373909464256198393e-02,5.373909464256199087e-02,2.537390946425620020e-01,6.785850147377542996e+00,3.534898358630320647e+00,3.534898358630320647e+00,4.000000000000000000e+00
5.729774812343619850e-01,5.392247326937199547e-02,5.392247326937199547e-02,2.539224732693720066e-01,6.798368738215680551e+00,3.539722023702591258e+00,3.539722023702591258e+00,4.000000000000000000e+00
5.738115095913260966e-01,5.410630904887086395e-02,5.410630904887087089e-02,2.541063090488708820e-01,6.810801116139846734e+00,3.544495662084302889e+00,3.544495662084302889e+00,4.000000000000000000e+00
5.746455379482902082e-01,5.429060263258713576e-02,5.429060263258711494e-02,2.542906026325871260e-01,6.823147383784868403e+00,3.549219791660862544e+00,3.549219791660862544e+00,4.000000000000000000e+00
5.754795663052543198e-01,5.447535466182127500e-02,5.447535466182129582e-02,2.544753546618213069e-01,6.835407654413731215e+00,3.553894925300062457e+00,3.553894925300062457e+00,4.000000000000000000e+00
5.763135946622185424e-01,5.466056576764569824e-02,5.466056576764571906e-02,2.546605657676457302e-01,6.847582051917588508e+00,3.558521570852078320e+00,3.558521570852078320e+00,4.000000000000000000e+00
5.771476230191826540e-01,5.484623657090472587e-02,5.484623657090470505e-02,2.548462365709047162e-01,6.859670710815754191e+00,3.563100231149470609e+00,3.563100231149470609e+00,4.000000000000000000e+00
5.779816513761467656e-01,5.503236768221466541e-02,5.503236768221464459e-02,2.550323676822146557e-01,6.871673776255708077e+00,3.567631404007185481e+00,3.567631404007185481e+00,4.000000000000000000e+00
5.788156797331108772e-01,5.521895970196378373e-02,5.521895970196377679e-02,2.552189597019637879e-01,6.883591404013093218e+00,3.572115582222552543e+00,3.572115582222552543e+00,4.000000000000000000e+00
5.796497080900749888e-01,5.540601322031225850e-02,5.540601322031224463e-02,2.554060132203122557e-01,6.895423760491717680e+00,3.576553253575287084e+00,3.576553253575287084e+00,4.000000000000000000e+00
5.804837364470392114e-01,5.559352881719226147e-02,5.559352881719226147e-02,2.555935288171922726e-01,6.907171022723551879e+00,3.580944900827489619e+00,3.580944900827489619e+00,4.000000000000000000e+00
5.813177648040033230e-01,5.578150706230783351e-02,5.578150706230783351e-02,2.557815070623078446e-01,6.918833378368729470e+00,3.585291001723642346e+00,3.585291001723642346e+00,4.000000000000000000e+00
5.821517931609674346e-01,5.596994851513502345e-02,5.596994851513503733e-02,2.559699485151350484e-01,6.930411025715548234e+00,3.589592028990616246e+00,3.589592028990616246e+00,4.000000000000000000e+00
5.829858215179315462e-01,5.615885372492182559e-02,5.615885372492185335e-02,2.561588537249218644e-01,6.941904173680471857e+00,3.593848450337663536e+00,3.593848450337663536e+00,4.000000000000000000e+00
5.838198498748957688e-01,5.634822323071979333e-02,5.634822323071980721e-02,2.563482232307198183e-01,6.953313041746610246e+00,3.598060728468435165e+00,3.598060728468435165e+00,4.000000000000000000e+00
5.846538782318598804e-01,5.653805756372370234e-02,5.653805756372370928e-02,2.565380575637237204e-01,6.964637856199820121e+00,3.602229321843475773e+00,3.602229321843475773e+00,4.000000000000000000e+00
5.854879065888239920e-01,5.672835724351313336e-02,5.672835724351316111e-02,2.567283572435131722e-01,6.975878858773963742e+00,3.606354683045198684e+00,3.606354683045198684e+00,4.000000000000000000e+00
5.863219349457881036e-01,5.691912277879689758e-02,5.691912277879690452e-02,2.569191227787969156e-01,6.987036302620510675e+00,3.610437259483804340e+00,3.610437259483804340e+00,4.000000000000000000e+00
5.871559633027523262e-01,5.711035466941052213e-02,5.711035466941050132e-02,2.571103546694105124e-01,6.998110447867778028e+00,3.614477494246004508e+00,3.614477494246004508e+00,4.000000000000000000e+00
5.879899916597164378e-01,5.730205340631616684e-02,5.730205340631616684e-02,2.573020534063161779e-01,7.009101561620918019e+00,3.618475826095018277e+00,3.618475826095018277e+00,4.000000000000000000e+00
5.888240200166805494e-01,5.749421947160279767e-02,5.749421947160276991e-02,2.574942194716027810e-01,7.020009917961928636e+00,3.622432689470576950e+00,3.622432689470576950e+00,4.000000000000000000e+00
5.896580483736446610e-01,5.768685333848605490e-02,5.768685333848605490e-02,2.576868533384860660e-01,7.030835797949649191e+00,3.626348514488922259e+00,3.626348514488922259e+00,4.000000000000000000e+00
5.904920767306087726e-01,5.787995547130827395e-02,5.787995547130825313e-02,2.578799554713082642e-01,7.041579489619762100e+00,3.630223726942806373e+00,3.630223726942806373e+00,4.000000000000000000e+00
5.913261050875729952e-01,5.807352632553854088e-02,5.807352632553852700e-02,2.580735263255385381e-01,7.052241287984791107e+00,3.634058748301489228e+00,3.634058748301489228e+00,4.000000000000000000e+00
5.921601334445371068e-01,5.826756634777257443e-02,5.826756634777258137e-02,2.582675663477725925e-01,7.062821495034097730e+00,3.637853995710741195e+00,3.637853995710741195e+00,4.000000000000000000e+00
5.929941618015012184e-01,5.846207597573287867e-02,5.846207597573288561e-02,2.584620759757328967e-01,7.073320419733890141e+00,3.641609881992845299e+00,3.641609881992845299e+00,4.000000000000000000e+00
5.938281901584653300e-01,5.865705563826863200e-02,5.865705563826861813e-02,2.586570556382686292e-01,7.083738378027217841e+00,3.645326815646592777e+00,3.645326815646592777e+00,4.000000000000000000e+00
5.946622185154295526e-01,5.885250575535576345e-02,5.885250575535577733e-02,2.588525057553557884e-01,7.094075692833971658e+00,3.649005200847285746e+00,3.649005200847285746e+00,4.000000000000000000e+00
5.954962468723936642e-01,5.904842673811825510e-02,5.904842673811827591e-02,2.590484267381182870e-01,7.104332694012549965e+00,3.652645437455514177e+00,3.652645437455514177e+00,4.000000000000000000e+00
5.963302752293577758e-01,5.924481899061474766e-02,5.924481899061473378e-02,2.592448189906147449e-01,7.114509715705522375e+00,3.656247921683282609e+00,3.656247921683282609e+00,4.000000000000000000e+00
5.971643035863218874e-01,5.944168290676447863e-02,5.944168290676449251e-02,2.594416829067645036e-01,7.124607102804524139e+00,3.659813044721323738e+00,3.659813044721323738e+00,4.000000000000000000e+00
5.979983319432859989e-01,5.963901887111916489e-02,5.963901887111916489e-02,2.596390188711191760e-01,7.134625207819571102e+00,3.663341193272827034e+00,3.663341193272827034e+00,4.000000000000000000e+00
5.988323603002502216e-01,5.983682726055808421e-02,5.983682726055811196e-02,2.598368272605581231e-01,7.144564387459176658e+00,3.666832750295404342e+00,3.666832750295404342e+00,4.000000000000000000e+00
5.996663886572143332e-01,6.003510844428799204e-02,6.003510844428799897e-02,2.600351084442880101e-01,7.154425002630350860e+00,3.670288095001084105e+00,3.670288095001084105e+00,4.000000000000000000e+00
6.005004170141784448e-01,6.023386278384323250e-02,6.023386278384323944e-02,2.602338627838432505e-01,7.164207418438603980e+00,3.673707602856314924e+00,3.673707602856314924e+00,4.000000000000000000e+00
6.013344453711425563e-01,6.043309063308567597e-02,6.043309063308566209e-02,2.604330906330856732e-01,7.173912004187938507e+00,3.677091645581963775e+00,3.677091645581963775e+00,4.000000000000000000e+00
6.021684737281067790e-01,6.063279233820476760e-02,6.063279233820478842e-02,2.606327923382047995e-01,7.183539133380862474e+00,3.680440591153316454e+00,3.680440591153316454e+00,4.000000000000000000e+00
6.030025020850708906e-01,6.083296823771739553e-02,6.083296823771738859e-02,2.608329682377173997e-01,7.193089183718372581e+00,3.683754803800078470e+00,3.683754803800078470e+00,4.000000000000000000e+00
6.038365304420350022e-01,6.103361866246807127e-02,6.103361866246809209e-02,2.610336186624681032e-01,7.202562537099967521e+00,3.687034644006373263e+00,3.687034644006373263e+00,4.000000000000000000e+00
6.046705587989991137e-01,6.123474393562881174e-02,6.123474393562883256e-02,2.612347439356288437e-01,7.211959579623642647e+00,3.690280468510744427e+00,3.690280468510744427e+00,4.000000000000000000e+00
6.055045871559632253e-01,6.143634437269918785e-02,6.143634437269918092e-02,2.614363443726991920e-01,7.221280701585890860e+00,3.693492630306153046e+00,3.693492630306153046e+00,4.000000000000000000e+00
6.063386155129274480e-01,6.163842028150631064e-02,6.163842028150628982e-02,2.616384202815063009e-01,7.230526297481703502e+00,3.696671478639980801e+00,3.696671478639980801e+00,4.000000000000000000e+00
6.071726438698915596e-01,6.184097196250230855e-02,6.184097196250232242e-02,2.618409719625023335e-01,7.239696765571283166e+00,3.699817359135721961e+00,3.699817359135721961e+00,4.000000000000000000e+00
6.080066722268556711e-01,6.204399970986946428e-02,6.204399970986945734e-02,2.620439997098694684e-01,7.248792507005552110e+00,3.702930614180108826e+00,3.702930614180108826e+00,4.000000000000000000e+00
6.088407005838197827e-01,6.224750380815681494e-02,6.224750380815680106e-02,2.622475038081568122e-01,7.257813930956606541e+00,3.706011581530435084e+00,3.706011581530435084e+00,4.000000000000000000e+00
6.096747289407840054e-01,6.245148453479344719e-02,6.245148453479343331e-02,2.624514845347934444e-01,7.266761449552152641e+00,3.709060595469999111e+00,3.709060595469999111e+00,4.000000000000000000e+00
6.105087572977481170e-01,6.265594216060813015e-02,6.265594216060815791e-02,2.626559421606081690e-01,7.275635477001468843e+00,3.712077987031198401e+00,3.712077987031198401e+00,4.000000000000000000e+00
6.113427856547122285e-01,6.286087694982947505e-02,6.286087694982950280e-02,2.628608769498295139e-01,7.284436429595400497e+00,3.715064083995534006e+00,3.715064083995534006e+00,4.000000000000000000e+00
6.121768140116763401e-01,6.306628916008576169e-02,6.306628916008577557e-02,2.630662891600857867e-01,7.293164725706364315e+00,3.718019210893607873e+00,3.718019210893607873e+00,4.000000000000000000e+00
6.130108423686405628e-01,6.327217904240511892e-02,6.327217904240511892e-02,2.632721790424051300e-01,7.301820785788351031e+00,3.720943689005124178e+00,3.720943689005124178e+00,4.000000000000000000e+00
6.138448707256046744e-01,6.347854684121530255e-02,6.347854684121528868e-02,2.634785468412152998e-01,7.310405032376914747e+00,3.723837836358885767e+00,3.723837836358885767e+00,4.000000000000000000e+00
6.146788990825687859e-01,6.368539279434390354e-02,6.368539279434387579e-02,2.636853927943438869e-01,7.318917890089184475e+00,3.726701967732799048e+00,3.726701967732799048e+00,4.000000000000000000e+00
6.155129274395328975e-01,6.389271713301823696e-02,6.389271713301825084e-02,2.638927171330182619e-01,7.327359785623856148e+00,3.729536394653871767e+00,3.729536394653871767e+00,4.000000000000000000e+00
6.163469557964970091e-01,6.410052008186538364e-02,6.410052008186539751e-02,2.641005200818654086e-01,7.335731147761198834e+00,3.732341425398212564e+00,3.732341425398212564e+00,4.000000000000000000e+00
6.171809841534612318e-01,6.430880185891219014e-02,6.430880185891219014e-02,2.643088018589122012e-01,7.344032407363052073e+00,3.735117364991030975e+00,3.735117364991030975e+00,4.000000000000000000e+00
6.180150125104253434e-01,6.451756267558517166e-02,6.451756267558517166e-02,2.645175626755851828e-01,7.352263997372819659e+00,3.737864515206638316e+00,3.737864515206638316e+00,4.000000000000000000e+00
6.188490408673894549e-01,6.472680273764520875e-02,6.472680273764519487e-02,2.647268027376452060e-01,7.360426351813747381e+00,3.740583174949280387e+00,3.740583174949280387e+00,4.000000000000000000e+00
6.196830692243535665e-01,6.493652224406600004e-02,6.493652224406598616e-02,2.649365222440659973e-01,7.368519908055276346e+00,3.743273639732234148e+00,3.743273639732234148e+00,4.000000000000000000e+00
6.205170975813177892e-01,6.514672138611765639e-02,6.514672138611765639e-02,2.651467213861176675e-01,7.376545107043137151e+00,3.745936201353797568e+00,3.745936201353797568e+00,4.000000000000000000e+00
6.213511259382819008e-01,6.535740034941055210e-02,6.535740034941056598e-02,2.653574003494105771e-01,7.384502390238197655e+00,3.748571148784302753e+00,3.748571148784302753e+00,4.000000000000000000e+00
6.221851542952460123e-01,6.556855931391014636e-02,6.556855931391014636e-02,2.655685593139101575e-01,7.392392199597204616e+00,3.751178768172306999e+00,3.751178768172306999e+00,4.000000000000000000e+00
6.230191826522101239e-01,6.578019845393690002e-02,6.578019845393690002e-02,2.657801984539369111e-01,7.400214977572765918e+00,3.753759342844600777e+00,3.753759342844600777e+00,4.000000000000000000e+00
6.238532110091742355e-01,6.599231793816631719e-02,6.599231793816634495e-02,2.659923179381663561e-01,7.407971167113356792e+00,3.756313153306201080e+00,3.756313153306201080e+00,4.000000000000000000e+00
6.246872393661384582e-01,6.620491792962891753e-02,6.620491792962890365e-02,2.662049179296289148e-01,7.415661211663322483e+00,3.758840477240354527e+00,3.758840477240354527e+00,4.000000000000000000e+00
6.255212677231025697e-01,6.641799858571016679e-02,6.641799858571018067e-02,2.664179985857101918e-01,7.423285555162872029e+00,3.761341589508537364e+00,3.761341589508537364e+00,4.000000000000000000e+00
6.263552960800666813e-01,6.663156005815065730e-02,6.663156005815068506e-02,2.666315600581506962e-01,7.430844642048083593e+00,3.763816762150453243e+00,3.763816762150453243e+00,4.000000000000000000e+00
6.271893244370307929e-01,6.684560249304594137e-02,6.684560249304594137e-02,2.668456024930459525e-01,7.438338917250900018e+00,3.766266264384037221e+00,3.766266264384037221e+00,4.000000000000000000e+00
6.280233527939950156e-01,6.706012603084665624e-02,6.706012603084665624e-02,2.670601260308466673e-01,7.445768826199135937e+00,3.768690362605452204e+00,3.768690362605452204e+00,4.000000000000000000e+00
6.288573811509591271e-01,6.727513080635832976e-02,6.727513080635832976e-02,2.672751308063583409e-01,7.453134814816466225e+00,3.771089320389088506e+00,3.771089320389088506e+00,4.000000000000000000e+00
6.296914095079232387e-01,6.749061694885169493e-02,6.749061694885166718e-02,2.674906169488516783e-01,7.460437329418139640e+00,3.773463398533961399e+00,3.773463398533961399e+00,4.000000000000000000e+00
6.305254378648873503e-01,6.770658458313108530e-02,6.770658458313111305e-02,2.677065845831311242e-01,7.467676816129748651e+00,3.775812855498020149e+00,3.775812855498020149e+00,4.000000000000000000e+00
